row_index,split,source_length_chars,source_length_tokens,total_ms,candidate_generation_ms,dictionary_candidate_ms,punctuation_candidate_ms,syntax_ms,diff_alignment_ms,tokenizer_encode_ms,replacement_encoding_ms,label_build_ms,candidate_count,dictionary_candidate_count,punctuation_candidate_count,keep_candidate_count,rule_ids,slow_reason
99,test,36,7,8.255600005213637,5.062299998826347,2.053399999567773,0.26000000070780516,0.0010000003385357559,1.029200000630226,0.24410000332864001,1.287900005991105,0.6256999986362644,10,2,0,7,capitalization_sentence_start|missing_letter_candidate,dictionary
100,test,39,6,57.74189999647206,54.577399998379406,50.50439999467926,0.27129999944008887,0.0011000010999850929,1.0672999997041188,0.3246000051149167,1.1797999977716245,0.5856000061612576,8,2,0,6,dictionary_fuzzy|missing_letter_candidate,dictionary
101,test,59,11,33.97679999761749,29.170699999667704,23.832500010030344,0.4101999948034063,0.0011999945854768157,1.5673000016249716,0.2777999980025925,2.0504999993136153,0.901999999769032,16,2,2,11,comma_subordinate|context_chto_by|double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate,dictionary
102,test,38,6,63.428399997064844,60.30950000422308,56.19589999696473,0.29969999741297215,0.0013000026228837669,0.9866999971563928,0.33989999792538583,1.193699994473718,0.5911999978707172,8,2,0,6,dictionary_fuzzy|missing_letter_candidate,dictionary
103,test,79,11,71.86840000213124,66.17790000018431,57.11090000113472,0.4121000019949861,0.001400003384333104,1.7097999952966347,0.3345000004628673,1.8617999958223663,1.7767999961506575,13,2,0,11,dictionary_fuzzy,dictionary
104,test,138,18,14.828300001681782,6.8718999973498285,0.31210000452119857,0.559599997359328,0.001400003384333104,3.25689999590395,0.35799999750452116,1.9515000021783635,2.382999999099411,16,4,0,18,dictionary_fuzzy|extra_letter_candidate|missing_letter_candidate,diff_alignment
105,test,90,12,9.63719999708701,4.5226000002003275,0.185500000952743,0.39710000419290736,0.0011000010999850929,1.9284000009065494,0.28169999859528616,1.5469999998458661,1.3515000027837232,13,1,0,12,missing_letter_candidate,diff_alignment
106,test,58,7,6.698399993183557,3.0859000034979545,0.112900001113303,0.3357999958097935,0.0010000003385357559,1.2212000001454726,0.2317000034963712,1.2789000029442832,0.8739000040804967,10,1,1,7,capitalization_sentence_start|final_punctuation_default|missing_letter_candidate,diff_alignment
107,test,59,10,7.793300006596837,3.725599999597762,0.11169999925186858,0.3587000028346665,0.0010000003385357559,1.4264999990700744,0.23580000561196357,1.5024000022094697,0.8963000000221655,13,0,2,10,capitalization_sentence_start|comma_subordinate|final_punctuation_default,diff_alignment
108,test,190,27,19.741500000236556,10.13970000349218,0.3793000214500353,0.7997000066097826,0.0012000018614344299,4.457300005014986,0.3462000022409484,1.8906999976024963,2.900499996030703,16,2,1,27,context_tak_zhe|final_punctuation_default|missing_letter_candidate|n_nn_short_form,diff_alignment
109,test,277,40,24.648899998283014,14.005999997607432,0.492600018333178,1.018400005705189,0.0012000018614344299,5.6181000036303885,0.4549000004772097,1.9077000033576041,2.6553000061539933,16,2,0,40,dictionary_fuzzy|missing_letter_candidate,diff_alignment
110,test,239,33,21.711299996240996,12.39979999809293,0.502600014442578,0.9152999991783872,0.0010000003385357559,4.800999995495658,0.36300000647315755,1.9188000005669892,2.221599999757018,16,2,0,33,context_tak_zhe|dictionary_fuzzy|missing_letter_candidate,diff_alignment
111,test,209,20,15.658199998142663,7.893800000601914,0.38989998574834317,0.6672000017715618,0.0009999930625781417,3.450099997280631,0.32789999386295676,2.0376000029500574,1.941900009114761,16,1,0,20,keyboard_typo_candidate|n_nn_short_form,diff_alignment
112,test,29,5,4.9549999966984615,2.2236000004340895,0.06010000652167946,0.3099000023212284,0.0011000010999850929,0.8321999994223006,0.22729999909643084,1.0913000005530193,0.5738000036217272,9,1,3,5,comma_subordinate|missing_letter_candidate|subject_predicate_dash,diff_alignment
113,test,35,6,6.4905999970505945,2.897600003052503,0.08940000407164916,0.23779999901307747,0.0008999995770864189,1.574300003994722,0.21540000307140872,1.1105000012321398,0.6862000009277835,9,2,0,6,capitalization_sentence_start|double_consonant_candidate|keyboard_typo_candidate,diff_alignment
114,test,80,15,11.88689999980852,5.898900002648588,0.16039999172789976,0.42920000123558566,0.0008999995770864189,2.5462999983574264,0.26330000400776044,1.8522999962442555,1.3188999946578406,16,2,0,15,capitalization_sentence_start|keyboard_typo_candidate|n_nn_short_form|swapped_letters_candidate,diff_alignment
115,test,78,13,9.76749999972526,4.8363000023528,0.2502000061213039,0.40050000097835436,0.0008999995770864189,1.9116000039502978,0.25350000214530155,1.6434999997727573,1.1168000055477023,14,1,0,13,keyboard_typo_candidate,diff_alignment
116,test,88,16,11.73249999555992,5.687299999408424,0.17759999172994867,0.4537999993772246,0.0011000010999850929,2.3314999998547137,0.26509999588597566,2.0348999969428405,1.4067000010982156,16,2,0,16,extra_letter_candidate|missing_letter_candidate,diff_alignment
117,test,67,8,7.087199999659788,3.2045999978436157,0.15279997751349583,0.3049000006285496,0.0011000010999850929,1.4020000016898848,0.25459999596932903,1.2332999976933934,0.9866999971563928,10,2,0,8,dictionary_fuzzy|missing_letter_candidate,diff_alignment
118,test,99,14,11.229200004891027,5.261699996481184,0.1452999931643717,0.4774999979417771,0.0010000003385357559,2.2257000018726103,0.27240000054007396,1.8677999978535809,1.5953000038280152,16,1,1,14,comma_subordinate|keyboard_typo_candidate,diff_alignment
119,test,63,10,8.179100004781503,3.7778999976580963,0.13240001135272905,0.35799999750452116,0.0011000010999850929,1.579299998411443,0.24059999850578606,1.5161000046646222,1.0588000004645437,13,2,1,10,comma_subordinate|dictionary_fuzzy|missing_letter_candidate,diff_alignment
120,test,28,5,4.435599999851547,2.031700001680292,0.07019999611657113,0.20729999960167333,0.0011000010999850929,0.8413999967160635,0.20959999528713524,0.8335000020451844,0.5126000105519779,7,1,0,5,capitalization_sentence_start|keyboard_typo_candidate,diff_alignment
121,test,66,10,8.057200000621378,3.8157999952090904,0.13639998360304162,0.39670000114711,0.0010000003385357559,1.5371999979834072,0.23979999969014898,1.5020999999251217,0.9556000004522502,13,2,0,10,capitalization_sentence_start|dictionary_fuzzy|keyboard_typo_candidate,diff_alignment
122,test,52,7,6.041299995558802,2.7958999999100342,0.1089000070351176,0.261799999861978,0.0011000010999850929,1.1719000031007454,0.22449999960372224,1.0511000000406057,0.7916000031400472,9,1,1,7,keyboard_typo_candidate|punctuation_delete_replace,diff_alignment
123,test,36,7,5.742399996961467,2.6463000031071715,0.09069999941857532,0.24429999757558107,0.0010000003385357559,1.0384999986854382,0.21689999994123355,1.170399998954963,0.6642000007559545,10,2,0,7,capitalization_sentence_start|dictionary_fuzzy,diff_alignment
124,test,41,7,5.867199994099792,2.6863999955821782,0.10409999958937988,0.26610000350046903,0.0010000003385357559,1.0484000013093464,0.21209999977145344,1.2515999987954274,0.662200000078883,10,2,1,7,double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate,diff_alignment
125,test,57,10,10.02189999417169,5.864799997652881,0.13059999037068337,0.3580000047804788,0.0010000003385357559,1.4854000037303194,0.2508000034140423,1.5203000002657063,0.8936999947763979,13,2,1,10,final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
126,test,42,6,5.5238000059034675,2.3981999984243885,0.09480000881012529,0.24329999723704532,0.0010000003385357559,1.0556000052019954,0.2204000047640875,1.1725000003934838,0.6706999993184581,10,4,0,6,dictionary_fuzzy|missing_letter_candidate,diff_alignment
127,test,35,8,6.182299999636598,2.93729999975767,0.08910000178730115,0.25090000417549163,0.0008999995770864189,1.1343000005581416,0.2125000028172508,1.1534000004758127,0.738800001272466,10,1,0,8,capitalization_sentence_start|dictionary_fuzzy,diff_alignment
128,test,47,9,7.589699998789001,3.5161999985575676,0.10850001126527786,0.3074999985983595,0.0010000003385357559,1.5017999976407737,0.22629999875789508,1.5054999967105687,0.8328999974764884,13,2,0,9,capitalization_sentence_start|dictionary_fuzzy|pattern_чя_ча,diff_alignment
129,test,33,5,4.465300000447314,2.0337999958428554,0.07059999916236848,0.24619999749120325,0.0010000003385357559,0.8395999975618906,0.20470000163186342,0.8401000013691373,0.541599998541642,7,1,1,5,missing_letter_candidate|subject_predicate_dash,diff_alignment
130,test,40,7,6.218900001840666,2.9023000024608336,0.10350000229664147,0.24899999698391184,0.0008999995770864189,1.2232999943080358,0.21660000493284315,1.1728999961633235,0.6974999996600673,10,2,0,7,dictionary_fuzzy|frequent_error_exact,diff_alignment
131,test,52,7,5.9374000047682784,2.77059999643825,0.12620000052265823,0.27659999614115804,0.0011000010999850929,1.1224999980186112,0.2747999969869852,1.0576999993645586,0.7054999950923957,9,1,1,7,final_punctuation_default|missing_letter_candidate,diff_alignment
132,test,56,9,7.303599995793775,3.3899999980349094,0.1280999931623228,0.33429999893996865,0.0010000003385357559,1.3648000021930784,0.21500000002561137,1.4758000033907592,0.851500008138828,13,2,2,9,comma_subordinate|final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
133,test,43,7,5.799700003990438,2.6463999965926632,0.09499999578110874,0.2533000006224029,0.0010000003385357559,1.1081999982707202,0.21489999926416203,1.0810999956447631,0.7430999976349995,9,2,0,7,dictionary_fuzzy|missing_letter_candidate,diff_alignment
134,test,39,8,6.379799997375812,3.033799999684561,0.08859999798005447,0.2918999962275848,0.000900006853044033,1.1708000020007603,0.21580000611720607,1.2142999985371716,0.7390000027953647,10,1,1,8,final_punctuation_default|swapped_letters_candidate,diff_alignment
135,test,59,9,7.557899996754713,3.4438000002410263,0.13990001025376841,0.319799997669179,0.0010000003385357559,1.4315000007627532,0.25800000003073364,1.479899998230394,0.9377000023960136,12,1,1,9,capitalization_sentence_start|final_punctuation_default|missing_letter_candidate,diff_alignment
136,test,73,14,10.251399995468091,4.883699999481905,0.1199000034830533,0.4243000003043562,0.0008999995770864189,2.081999999063555,0.25009999808389693,1.8239999990328215,1.2051000012434088,16,2,0,14,extra_letter_candidate|missing_letter_candidate,diff_alignment
137,test,45,7,6.058700004359707,2.8230000025359914,0.10889999975915998,0.27799999952549115,0.0010000003385357559,1.2229999992996454,0.21489999926416203,1.079199995729141,0.712999993993435,9,2,0,7,dictionary_fuzzy,diff_alignment
138,test,47,6,5.274099996313453,2.4178000021493062,0.09419999696547166,0.240100001974497,0.0010000003385357559,1.0278999980073422,0.2150999935111031,0.9753999984241091,0.6318000014289282,8,1,0,6,capitalization_sentence_start|missing_letter_candidate,diff_alignment
139,test,51,9,7.190299998910632,3.381700000318233,0.11020000238204375,0.298099999781698,0.0010000003385357559,1.3583999971160665,0.225499999942258,1.3812000033794902,0.836900006106589,12,2,0,9,capitalization_sentence_start|double_consonant_candidate|keyboard_typo_candidate,diff_alignment
140,test,41,6,5.709999997634441,2.3846999974921346,0.09110000246437266,0.2548000047681853,0.0012000018614344299,0.9971000035875477,0.23329999385168776,0.8605999973951839,1.228800007083919,7,1,0,6,missing_letter_candidate,diff_alignment
141,test,30,5,4.603599998517893,2.0318999959272332,0.08450000314041972,0.23070000315783545,0.0010000003385357559,0.8203000033972785,0.21279999782564119,0.9788000024855137,0.55340000835713,8,2,1,5,final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
142,test,51,7,6.758499999705236,3.259999997681007,0.115999995614402,0.2699000033317134,0.0010000003385357559,1.234100003784988,0.21320000087143853,1.3208000018494204,0.724000004993286,11,2,1,7,capitalization_sentence_start|dictionary_fuzzy|extra_letter_candidate|final_punctuation_default,diff_alignment
143,test,44,6,5.42929999937769,2.42650000291178,0.09170000703306869,0.24869999469956383,0.0008999995770864189,1.0229999970761128,0.2179000002797693,1.0708000045269728,0.6849000055808574,9,2,0,6,capitalization_sentence_start|extra_letter_candidate|swapped_letters_candidate,diff_alignment
144,test,29,5,4.6641000008094124,2.046699999482371,0.0703999976394698,0.20360000053187832,0.0008999995770864189,0.8535000015399419,0.2647000001161359,0.9732000035000965,0.519599998369813,8,2,0,5,capitalization_sentence_start|dictionary_fuzzy|missing_letter_candidate,diff_alignment
145,test,57,8,6.652099997154437,3.1787999978405423,0.14149998605716974,0.29380000341916457,0.0010000003385357559,1.291499997023493,0.2142000012099743,1.1847999994643033,0.7766999988234602,10,1,1,8,final_punctuation_default|missing_letter_candidate,diff_alignment
146,test,47,8,6.592500001715962,3.127799995127134,0.12040002184221521,0.2769999991869554,0.0008999995770864189,1.2218000047141686,0.22499999613501132,1.2941999957547523,0.7171999968704768,11,2,0,8,capitalization_sentence_start|dictionary_fuzzy|missing_letter_candidate,diff_alignment
147,test,62,8,7.317799994780216,3.2814000005600974,0.15740000526420772,0.3129999968223274,0.0008999995770864189,1.5684999962104484,0.23780000628903508,1.2872000006609596,0.9355000001960434,10,2,0,8,dictionary_fuzzy|missing_letter_candidate,diff_alignment
148,test,39,7,6.419800003641285,2.8480000037234277,0.08649999654153362,0.2851000026566908,0.001500004145782441,1.3706000027013943,0.23800000053597614,1.2231000000610948,0.7328000065172091,10,2,0,7,extra_letter_candidate|frequent_error_exact|keyboard_typo_candidate,diff_alignment
149,test,91,14,12.263000004168134,6.390599999576807,0.2474999928381294,0.43680000089807436,0.0013000026228837669,2.1557000000029802,0.2852000034181401,1.941199996508658,1.4823000019532628,16,4,0,14,dictionary_fuzzy|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
150,test,35,5,4.85560000379337,2.2258000026340596,0.10299999121343717,0.2782000010483898,0.0012000018614344299,0.844000001961831,0.21720000222558156,0.9891000008792616,0.5731999990530312,8,1,2,5,apposition_comma|dictionary_fuzzy|final_punctuation_default,diff_alignment
151,test,42,6,5.389400001149625,2.4117000066326,0.09469999349676073,0.23289999808184803,0.0010000003385357559,1.0168000007979572,0.39339999784715474,0.9448999990127049,0.6164000005810522,8,1,1,6,missing_letter_candidate|punctuation_delete_replace,diff_alignment
152,test,79,11,8.91579999733949,4.110399997443892,0.17609999486012384,0.35689999640453607,0.000900006853044033,1.801700003852602,0.24929999926825985,1.537899996037595,1.2099999948986806,13,2,0,11,dictionary_fuzzy|missing_letter_candidate,diff_alignment
153,test,60,7,6.421600002795458,2.87910000042757,0.13179999950807542,0.2865999995265156,0.0011000010999850929,1.2219999989611097,0.22739999985788018,1.2916999985463917,0.7944999888422899,10,2,0,7,capitalization_sentence_start|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
154,test,69,10,8.627399998658802,4.088200003025122,0.14030001329956576,0.33010000333888456,0.0011999945854768157,1.95240000175545,0.2505000011296943,1.4421000014408492,0.8879000088199973,12,0,0,10,capitalization_sentence_start|n_nn_participle,diff_alignment
155,test,64,11,8.377699996344745,4.052700001921039,0.137699993501883,0.378400000045076,0.0011000010999850929,1.648199999181088,0.2556000035838224,1.4159999991534278,0.9990000035031699,12,1,0,11,dictionary_fuzzy,diff_alignment
156,test,32,6,5.870500004675705,3.078900001128204,0.07700000423938036,0.22699999681208283,0.0010000003385357559,0.9353999994345941,0.21130000095581636,1.0775999980978668,0.5610000007436611,9,2,0,6,capitalization_sentence_start|missing_letter_candidate,diff_alignment
157,test,29,6,5.246900000202004,2.3571999990963377,0.07440000626957044,0.24050000502029434,0.0010000003385357559,0.9508000002824701,0.2858000007108785,1.0792000030050986,0.5674999993061647,9,2,1,6,dictionary_fuzzy|final_punctuation_default|keyboard_typo_candidate,diff_alignment
158,test,49,8,6.46499999857042,2.989199994772207,0.11660000745905563,0.27520000003278255,0.0010000003385357559,1.197000005049631,0.2198999936808832,1.2856000030296855,0.7667000027140602,11,2,0,8,capitalization_sentence_start|double_consonant_candidate|missing_letter_candidate,diff_alignment
159,test,102,19,13.452600003802218,7.083100004820153,0.21129999367985874,0.5687000011675991,0.0011000010999850929,2.7212999993935227,0.27350000164005905,1.8464999957359396,1.5214999948511831,16,2,1,19,final_punctuation_default|keyboard_typo_candidate,diff_alignment
160,test,52,8,6.807500001741573,3.2773999992059544,0.1075999898603186,0.3023000026587397,0.0010000003385357559,1.3230000040493906,0.22799999715061858,1.1897000003955327,0.7834000061848201,10,2,0,8,dictionary_fuzzy|missing_letter_candidate,diff_alignment
161,test,36,7,5.889499996555969,2.67129999701865,0.08860000525601208,0.24479999410687014,0.000900006853044033,1.0346999988541938,0.21729999571107328,1.2970000025234185,0.6627999973716214,10,2,0,7,capitalization_sentence_start|missing_letter_candidate,diff_alignment
162,test,39,6,5.409799996414222,2.4590999964857474,0.10910000855801627,0.24919999850681052,0.0011000010999850929,1.0848999954760075,0.21139999444130808,0.9831999996094964,0.6648999988101423,8,2,0,6,dictionary_fuzzy|missing_letter_candidate,diff_alignment
163,test,59,11,8.912400000554044,4.113499999220949,0.14900000678608194,0.3754999997909181,0.0011000010999850929,1.6068999975686893,0.23349999537458643,1.9064000007347204,1.0445000007166527,16,2,2,11,comma_subordinate|context_chto_by|double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate,diff_alignment
164,test,38,6,5.144700000528246,2.369000001635868,0.07400000322377309,0.2606999987619929,0.0008999995770864189,0.9580000041751191,0.2204000047640875,0.9729000012157485,0.6183000004966743,8,2,0,6,dictionary_fuzzy|missing_letter_candidate,diff_alignment
165,test,79,11,8.874099999957252,4.2751000000862405,0.1740000006975606,0.3575000009732321,0.0008999995770864189,1.7437999995308928,0.2440999960526824,1.541700003144797,1.0635999933583662,13,2,0,11,dictionary_fuzzy,diff_alignment
166,test,34,6,46.91469999670517,43.77470000326866,38.6787999959779,0.3321000040159561,0.0012000018614344299,0.9752999976626597,0.2536999963922426,1.2895999971078709,0.6139000033726916,9,2,1,6,dictionary_fuzzy|final_punctuation_default|missing_letter_candidate,dictionary
167,test,67,10,66.37929999851622,61.69140000565676,50.566499994602054,0.4267999975127168,0.001400003384333104,1.5949999942677096,0.32169999758480117,1.7902999970829114,0.9730999954626895,13,2,1,10,dictionary_fuzzy|final_punctuation_default|missing_letter_candidate,dictionary
168,test,38,5,19.67769999464508,16.910699996515177,13.491500001691747,0.25289999757660553,0.001400003384333104,0.851099997817073,0.2530999990995042,1.1195999977644533,0.5364000026020221,8,2,1,5,final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,dictionary
169,test,55,7,73.69019999896409,70.22239999787416,67.4258000071859,0.3262999962316826,0.0010000003385357559,1.1195000042789616,0.2671999973244965,1.344699994660914,0.7291000001714565,9,1,1,7,final_punctuation_default|missing_letter_candidate,dictionary
170,test,128,13,30.0961000029929,23.334599994996097,4.782100004376844,0.4804999989573844,0.001400003384333104,2.4515000040992163,0.39909999759402126,2.093299997795839,1.8099000008078292,16,2,1,13,double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate,dictionary
171,test,40,8,10.853099993255455,7.080800001858734,1.1720000038621947,0.31040000612847507,0.0011000010999850929,1.2034000028506853,0.24620000476716086,1.5831999990041368,0.7325999977183528,11,1,1,8,capitalization_sentence_start|final_punctuation_default|swapped_letters_candidate,diff_alignment
172,test,34,6,5.274299997836351,2.3985000007087365,0.08750000415602699,0.2638000005390495,0.0011000010999850929,0.950000001466833,0.21600000036414713,1.0894000006373972,0.6135000076028518,9,2,1,6,dictionary_fuzzy|final_punctuation_default|missing_letter_candidate,diff_alignment
173,test,67,10,8.108699999866076,3.7855999980820343,0.12740000238409266,0.36810000165132806,0.0011000010999850929,1.5666999970562756,0.2420999953756109,1.5101000026334077,0.9973999985959381,13,2,1,10,dictionary_fuzzy|final_punctuation_default|missing_letter_candidate,diff_alignment
174,test,38,5,4.7665999954915605,2.092900002025999,0.08940001134760678,0.23579999833600596,0.000900006853044033,0.8377999984077178,0.20710000535473228,0.9654999958002008,0.6568000026163645,8,2,1,5,final_punctuation_default|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
175,test,55,7,5.932599997322541,2.7427000022726133,0.13800000306218863,0.29129999893484637,0.0008999995770864189,1.1072999986936338,0.21700000070268288,1.1159999994561076,0.7435999941662885,9,1,1,7,final_punctuation_default|missing_letter_candidate,diff_alignment
176,test,128,13,11.820100000477396,5.085099997813813,0.2624999906402081,0.4718000054708682,0.0010000003385357559,2.482299998519011,0.2688000022317283,1.8631999992066994,2.1139000018592924,16,2,1,13,double_consonant_candidate|final_punctuation_default|keyboard_typo_candidate,diff_alignment
177,test,40,8,6.605800001125317,3.0658000032417476,0.09010000212583691,0.2983999947900884,0.0011000010999850929,1.2092000033590011,0.22200000239536166,1.349300000583753,0.752799998736009,11,1,1,8,capitalization_sentence_start|final_punctuation_default|swapped_letters_candidate,diff_alignment
178,test,138,21,26.047100000141654,18.365700001595542,1.74280002102023,0.5662999974447303,0.0010000003385357559,3.050399995117914,0.40719999378779903,2.0394000021042302,2.176900001359172,16,0,1,21,capitalization_sentence_start|context_chto_by|context_tak_zhe|punctuation_delete_replace,diff_alignment
179,test,197,25,63.1573999999091,53.84329999651527,34.88529998867307,0.6786000012652948,0.0011000010999850929,4.032199998619035,0.49839999701362103,2.0469999944907613,2.728600004047621,16,2,1,25,missing_letter_candidate|ne_verb|punctuation_delete_replace,dictionary
180,test,72,12,14.772299997275695,9.34399999823654,0.9659000061219558,0.4679000048781745,0.0012000018614344299,1.6892999992705882,0.3007000050274655,2.358300000196323,1.0722000006353483,16,0,3,12,comma_subordinate|context_nesmotrya|detached_adverbial_comma|final_punctuation_default,diff_alignment
181,test,118,17,17.1732000017073,10.5390000026091,1.1916000075871125,0.5549999987124465,0.0010000003385357559,2.456899994285777,0.3802999999606982,2.0121999987168238,1.7782999930204824,16,0,2,17,comma_subordinate|final_punctuation_default,diff_alignment
182,test,93,10,16.1082000049646,11.25770000362536,1.3644000064232387,0.39090000063879415,0.0012000018614344299,1.832700007071253,0.3245000043534674,1.5918999997666106,1.0939999992842786,12,0,1,10,final_punctuation_default|hyphen_whitelist,diff_alignment
183,test,101,14,79.16739999927813,72.64070000383072,61.84410000423668,0.4980000012437813,0.0013999961083754897,2.1733000030508265,0.5811000009998679,2.4241999999503605,1.3403000048128888,16,1,1,14,final_punctuation_default|keyboard_typo_candidate,dictionary
184,test,199,23,33.89210000023013,25.99760000157403,2.8028999877278693,0.7107999990694225,0.001500004145782441,3.4989999985555187,0.47080000513233244,2.3567000025650486,1.5604000072926283,16,1,0,23,context_tak_zhe|missing_letter_candidate|ne_participle,diff_alignment
185,test,124,15,73.01860000006855,66.33449999935692,51.64440001681214,0.5623000033665448,0.0012000018614344299,2.5062999993679114,0.4341000021668151,2.1099000005051494,1.6251999986707233,16,1,1,15,capitalization_sentence_start|final_punctuation_default|missing_letter_candidate,dictionary
186,test,121,17,40.49459999805549,33.78089999750955,22.811900009401143,0.5074000000604428,0.001400003384333104,2.5984999956563115,0.4107999993721023,2.071099996101111,1.6225999934249558,16,2,0,17,capitalization_sentence_start|keyboard_typo_candidate|missing_letter_candidate,dictionary
187,test,130,14,89.22840000013821,82.55990000179736,65.95070000912528,0.6305999995674938,0.0012000018614344299,2.3814999949536286,0.42329999996582046,2.1637000027112663,1.6917999964789487,16,1,1,14,dictionary_fuzzy|homogeneous_comma,dictionary
188,test,138,21,15.88859999901615,7.558600002084859,0.2716999806580134,0.5630999949062243,0.0015999976312741637,3.074100000958424,1.119499997003004,1.9045000008190982,2.224199997726828,16,0,1,21,capitalization_sentence_start|context_chto_by|context_tak_zhe|punctuation_delete_replace,diff_alignment
189,test,197,25,18.28860000387067,9.219100000336766,0.37799999699927866,0.6522999974549748,0.0013000026228837669,4.006000002846122,0.3772999989450909,1.9133000023430213,2.7653000070131384,16,2,1,25,missing_letter_candidate|ne_verb|punctuation_delete_replace,diff_alignment
190,test,72,12,9.68289999582339,4.849800003285054,0.12459999561542645,0.628499998128973,0.0009999930625781417,1.6740999999456108,0.2451999971526675,1.8913000021711923,1.0144999978365377,16,0,3,12,comma_subordinate|context_nesmotrya|detached_adverbial_comma|final_punctuation_default,diff_alignment
191,test,118,17,12.741799997456837,6.190599997353274,0.23650001094210893,0.5426999996416271,0.0011000010999850929,2.489600003173109,0.34449999657226726,1.8749999944702722,1.8353999985265546,16,0,2,17,comma_subordinate|final_punctuation_default,diff_alignment
192,test,93,10,8.536599998478778,4.004599999461789,0.17639998259255663,0.4214000000501983,0.0010000003385357559,1.6957000043476,0.2630000017234124,1.4585999961127527,1.1081999982707202,12,0,1,10,final_punctuation_default|hyphen_whitelist,diff_alignment
193,test,101,14,10.947299997496884,5.222400002821814,0.22420000459533185,0.4608999952324666,0.0010000003385357559,2.191899999161251,0.2575000034994446,1.8707000053836964,1.3980000003357418,16,1,1,14,final_punctuation_default|keyboard_typo_candidate,diff_alignment
194,test,199,23,16.533500005607493,8.991700000478886,0.42219998431392014,0.7151999961934052,0.0013000026228837669,3.528799999912735,0.34669999877223745,2.0111000048927963,1.6479999976581894,16,1,0,23,context_tak_zhe|missing_letter_candidate|ne_participle,diff_alignment
195,test,124,15,12.606899996171705,6.1550000027637,0.2255999861517921,0.5117000036989339,0.0011000010999850929,2.516799999284558,0.2829000004567206,1.908899997943081,1.7360999991069548,16,1,1,15,capitalization_sentence_start|final_punctuation_default|missing_letter_candidate,diff_alignment
196,test,121,17,12.91029999993043,6.290799996349961,0.2817000058712438,0.4994999981136061,0.0013000026228837669,2.5973000010708347,0.4746999984490685,1.898299997264985,1.642199989873916,16,2,0,17,capitalization_sentence_start|keyboard_typo_candidate|missing_letter_candidate,diff_alignment
197,test,130,14,11.764800001401454,5.543599996599369,0.23379999038297683,0.5833000031998381,0.0011000010999850929,2.3469000007025898,0.30189999961294234,1.877399998193141,1.688500000454951,16,1,1,14,dictionary_fuzzy|homogeneous_comma,diff_alignment
198,test,17,3,3.6225000003469177,1.9107999978587031,0.2834999904735014,0.16950000281212851,0.0008999995770864189,0.4771000021719374,0.22199999511940405,0.6388999972841702,0.3674000035971403,5,0,1,3,abbreviation_case_protection|punctuation_delete_replace,diff_alignment
199,test,62,8,57.52500000380678,53.62279999826569,47.197899999446236,0.3059999944525771,0.0008999995770864189,1.2079000007361174,0.2782000010483898,1.519099998404272,0.8887999938451685,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
200,test,62,8,52.837600000202656,49.203599999600556,45.87159998482093,0.2784999960567802,0.0012999953469261527,1.1766000025090761,0.26360000629210845,1.3938999982201494,0.7925999962026253,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
201,test,62,8,54.00050000025658,50.295199995161965,46.459300006972626,0.3068000005441718,0.0008999995770864189,1.2057999992975965,0.24249999842140824,1.449599993065931,0.7991000020410866,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
202,test,62,8,53.53140000079293,49.62889999296749,46.10970000067027,0.29540000105043873,0.0013000026228837669,1.1827999987872317,0.2521999995224178,1.653699997405056,0.8059000028879382,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
203,test,62,8,53.23000000498723,49.56289999972796,46.1219000062556,0.29970000468892977,0.001500004145782441,1.175000004877802,0.2582000015536323,1.4377000043168664,0.7887000028858893,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
204,test,62,8,53.20679999567801,49.50109999481356,46.05209997680504,0.3060999952140264,0.0010999938240274787,1.196700002765283,0.2460999967297539,1.4584999953513034,0.7961000010254793,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
205,test,62,8,53.69559999962803,49.81620000035036,46.201699995435774,0.31409999792231247,0.0013000026228837669,1.2216999966767617,0.33039999834727496,1.502200000686571,0.8166000116034411,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
206,test,62,8,53.45839999790769,49.73919999611098,46.210799999244045,0.3079000016441569,0.0012999953469261527,1.1874000047100708,0.2773999949567951,1.4509000029647723,0.7947000049171038,11,0,1,8,abbreviation_case_protection|capitalization_sentence_start|punctuation_delete_replace,dictionary
